Type,job_title,job_area,salary-bot,salary-top,year,education,company_title,company_info,skill,publis_name,welfare,job_url
C，C++语言工程师,C,杭州·滨江区·滨江区政府,25000,43750,3-5,本科,迪普科技,信息安全已上市1000-9999人,C语言 Linux 计算机软件 网络协议 网络编程,易先生PDT经理,住房补贴，带薪年假，零食下午茶，节日福利，定期体检，五险一金，补充医疗保险，年终奖，通讯补贴，免费班车，交通补助，全勤奖，股票期权，员工旅游,https://www.zhipin.com/job_detail/f681de90186555ff1nV63Ny9E1VQ.html
C，C++语言工程师,CAD资深研发工程师C/C++,北京·海淀区·中关村,22500,31250,3-5,本科,数字认证,计算机软件已上市1000-9999人,Linux 高级软件工程师 客户端开发,刘先生电子签章业务部经理,加班补助，员工旅游，补充医疗保险，带薪年假，五险一金，年终奖，餐补，定期体检，加班餐补，通讯补贴，节日福利，出差补贴,https://www.zhipin.com/job_detail/472bf822909264091nJ63968GFpW.html
C，C++语言工程师,Linux C/C++软件开发工程师（双休 ）,郑州·中原区·高新区,11000,20000,1-3,本科,黄河信产,数据服务未融资100-499人,网络协议 多线程 网络编程 多进程 Linux,阴女士人资,带薪年假，节日福利，五险一金,https://www.zhipin.com/job_detail/07edfd23a58127fc1nV809W0EVZW.html
C，C++语言工程师,C,西安·雁塔区·长延堡,8000,13000,1-3,本科,大唐移动,通信/网络设备不需要融资1000-9999人,C语言,刘先生C软件开发,带薪年假，加班补助，餐补，补充医疗保险，通讯补贴，定期体检，员工旅游，交通补助，节日福利，年终奖，包吃，五险一金,https://www.zhipin.com/job_detail/68709df90fc850650XB-2t65E1Q~.html
C，C++语言工程师,C linux软件工程师,深圳·南山区·科技园,9750,15166,1-3,本科,磊诺,通信/网络设备未融资20-99人,多线程 数据结构 网络编程 Linux 软件工程师,李先生嵌入式软件工程师,带薪年假，五险一金，零食下午茶，节日福利，补充医疗保险，员工旅游，年终奖,https://www.zhipin.com/job_detail/56b56f4ed99fa7ac1nJ509m9GFNR.html
C，C++语言工程师,C,天津·南开区·华苑,16250,32500,3-5,本科,天地伟业,计算机软件不需要融资1000-9999人,Linux C/C++,李先生中心经理,节日福利，餐补，带薪年假，员工旅游，补充医疗保险，年终奖，五险一金,https://www.zhipin.com/job_detail/5b5dbbca8caace631XRz3dS0FlQ~.html
C，C++语言工程师,C语言开发工程师,杭州·西湖区·西溪,18750,30000,经验不限,本科,涂鸦智能,互联网已上市1000-9999人,SQL 网络协议 网络编程 c,方女士软件开发工程师,员工旅游，通讯补贴，每年outing，年终奖，交通补助，节日福利，带薪年假，加班补助，定期体检，股票期权，每月团建费，五险一金,https://www.zhipin.com/job_detail/5437e97983124e781XR43dq1E1BQ.html
C，C++语言工程师,传感器工程师 (MJ000161),上海·闵行区·华漕,31250,62500,1-3,学历不限,autowise,互联网B轮100-499人,Linux c c++,闫女士招聘专家,生活补贴，零食下午茶，节日福利，员工旅游，五险一金，带薪年假，定期体检，年终奖,https://www.zhipin.com/job_detail/4aaaf56284f3de101XV72926FFRR.html
C，C++语言工程师,C,成都·武侯区·新会展中心,14000,21000,3-5,本科,卫士通,信息安全已上市1000-9999人,网络协议 网络交换技术 Linux 嵌入式技术,郑先生产品经理,股票期权，交通补助，带薪年假，定期体检，补充医疗保险，节日福利，高温假，年终奖，通讯补贴，餐补，五险一金,https://www.zhipin.com/job_detail/f03bafb67bccc3e51n1_2di-GFpW.html
C，C++语言工程师,C,北京·海淀区·西北旺,12000,18000,3-5,本科,网御星云,互联网已上市1000-9999人,C/C++ 后端开发 需求分析,江先生研发总监,餐补，补充医疗保险，员工旅游，带薪年假，定期体检，五险一金，年终奖，通讯补贴，零食下午茶，节日福利，交通补助,https://www.zhipin.com/job_detail/1845c492ac951a900nV-2dW0F1c~.html
C，C++语言工程师,C,徐州·鼓楼区·九里,7000,8000,3-5,本科,徐州博雷,电力/热力/燃气/水利未融资0-20人,软件工程师,蒋先生招聘者,定期体检，补充医疗保险,https://www.zhipin.com/job_detail/98836353ebbf30f41nF-09q1FlFX.html
C，C++语言工程师,C,成都·武侯区·机投,15000,20000,1-3,本科,慧士通,计算机软件0-20人,嵌入式技术 算法基础 数据结构 多线程 软件工程师,刘先生老板, ,https://www.zhipin.com/job_detail/e3235e07aa5ce7111nxy0tm-EFRR.html
C，C++语言工程师,C,淄博·张店区·中润大道,4000,5000,经验不限,本科,盛康电气,分类信息未融资0-20人,C/C++ HTML/CSS HTML5,孔女士销售经理, ,https://www.zhipin.com/job_detail/fa7b680aa48615941nd9092-F1Q~.html
C，C++语言工程师,C,青岛·崂山区·中韩,7000,12000,3-5,本科,派丽斯,互联网未融资0-20人,嵌入式技术 单片机开发 计算机软件 硬件 智能硬件,王女士人事经理,五险一金，年终奖，包吃,https://www.zhipin.com/job_detail/4cf93a3a614fd2580XVy2Ny1EFI~.html
C，C++语言工程师,Linux C 网络安全研发工程师,成都,18750,31250,3-5,本科,远江盛邦,计算机软件不需要融资500-999人,Shell 多线程 网络编程 多进程 Linux 网络安全,刘先生研发总监,定期体检，节日福利，通讯补贴，餐补，补充医疗保险，带薪年假，年终奖，零食下午茶，加班补助，交通补助，住房补贴，股票期权，五险一金，员工旅游,https://www.zhipin.com/job_detail/299073b6dd3aba981nZ609S6ElJW.html
C，C++语言工程师,C,石家庄·新乐市,3000,5000,3-5,本科,高精电子科技,电子/半导体/集成电路20-99人,C/C++,刘女士招聘者, ,https://www.zhipin.com/job_detail/9c451e9c03a040e71XN40tq0EFU~.html
C，C++语言工程师,C,西安·雁塔区·高新软件园,40000,80000,经验不限,本科,CloudBU,互联网未融资10000人以上,云计算 Java Linux 软件工程师 后端开发,贺先生工程师,节日福利，零食下午茶，免费班车，定期体检，加班补助，带薪年假，餐补，补充医疗保险，五险一金，年终奖,https://www.zhipin.com/job_detail/cfa7ba2cafa7c4fc1nd42N-_EVZR.html
C，C++语言工程师,C,北京·朝阳区·大望路,14000,22000,经验不限,学历不限,怀信瑞通,互联网20-99人,C/C++,朱先生人事, ,https://www.zhipin.com/job_detail/552d8b320765990c0nJ609W4ElQ~.html
C，C++语言工程师,C,武汉·江夏区·金融港,11000,12000,3-5,本科,烽火通信,通信/网络设备已上市10000人以上,Linux 软件工程师 驱动开发,明先生组长,补充医疗保险，定期体检，五险一金，股票期权，免费班车，带薪年假，包吃，年终奖，节日福利，餐补,https://www.zhipin.com/job_detail/16a7c680a71444ed1nJ40t20FlNV.html
C，C++语言工程师,C,北京·海淀区·西北旺,15000,30000,3-5,本科,初志,计算机软件B轮20-99人,C语言 文件管理系统 驱动开发,张先生招聘者, ,https://www.zhipin.com/job_detail/ce05aed68eb415891nV73ty5FVZW.html
C，C++语言工程师,C,深圳·龙华区·龙华,7000,8000,1-3,本科,固新,电子/半导体/集成电路0-20人,嵌入式技术,苏先生主管, ,https://www.zhipin.com/job_detail/53e2991fd139c9b01nZ-0965EVFX.html
C，C++语言工程师,C,南京·秦淮区·秦虹,21000,40833,3-5,本科,深信服科技,计算机软件已上市1000-9999人,Python Linux 高级软件工程师,朱先生软件开发工程师,零食下午茶，重大疾病保障，定期体检，年终奖，补充医疗保险，交通补助，餐补，免息购房贷款，五险一金，员工旅游，节日福利，超高标准假期，通讯补贴，股票期权，住房补贴，包吃，带薪年假，加班补助，玩转各俱乐部,https://www.zhipin.com/job_detail/a6134295c751da951n1909i0ElJR.html
C，C++语言工程师,C,北京·海淀区·西北旺,13000,19500,1-3,大专,安盟信息,信息安全A轮100-499人,网络协议 Linux 软件工程师 高级软件工程师,缪先生开发经理,定期体检，节日福利，通讯补贴，年终奖，股票期权，交通补助，员工旅游，全勤奖，免费班车，带薪年假，五险一金，加班补助，餐补，零食下午茶,https://www.zhipin.com/job_detail/8d295b5de8295a901nN-3du5FVdV.html
C，C++语言工程师,C,莆田·仙游县·鲤南汽车站,6000,11000,3-5,学历不限,公子钰珠宝,珠宝/首饰20-99人,高级软件工程师,黄先生招聘者, ,https://www.zhipin.com/job_detail/56fdb05c6aca66011n1509i7GFVV.html
C，C++语言工程师,C/C++开发工程师,深圳·南山区·大学城,10833,16250,1-3,大专,有秀科技,移动互联网天使轮20-99人,C++ Python Shell,李女士Hr,五险一金，年终奖，包吃，带薪年假，节日福利,https://www.zhipin.com/job_detail/568429de7b94effc1nR639S8FldV.html
C，C++语言工程师,C,南京·建邺区·西善桥,15000,25000,3-5,本科,小米,互联网已上市10000人以上,Linux 嵌入式技术 软件工程师 后端开发,陆女士软件开发工程师,节日福利，补充医疗保险，带薪年假，餐补，定期体检，12%公积金，股票期权，年终奖，五险一金,https://www.zhipin.com/job_detail/9e48d417246dce441nVz3dS-GVZW.html
C，C++语言工程师,C,北京·海淀区·西北旺,15000,16000,1-3,本科,国脉信安,信息安全B轮100-499人,软件工程师,药先生密码技术组负责,定期体检，五险一金，带薪年假，节日福利，股票期权，年终奖,https://www.zhipin.com/job_detail/bc5ae454d1e95ef61nF52Nu9ElZR.html
C，C++语言工程师,C,北京·朝阳区·北辰,33333,66666,经验不限,本科,京东云,计算机软件已上市1000-9999人,虚拟网络 Dpdk 网络协议 Nginx ovs,李女士工程师,节日福利，定期体检，员工旅游，股票期权，零食下午茶，免费班车，年终奖，餐补，补充医疗保险，五险一金，带薪年假,https://www.zhipin.com/job_detail/5fde06b77c6bb0251nN72t-9GFdW.html
C，C++语言工程师,C,上海·浦东新区·金桥,12000,16000,3-5,大专,捷诚技术,电子/半导体/集成电路未融资100-499人,软件工程师,卓先生软件工程师,文体活动，生日福利，节日福利，员工旅游，餐补，定期体检，带薪年假，补充医疗保险，五险一金,https://www.zhipin.com/job_detail/746dd910fa27e4e31nBy39S1FVNQ.html
C，C++语言工程师,C,深圳·龙华区·观澜,16250,27083,5-10,本科,安帕尔,仪器仪表/工业自动化未融资100-499人,单片机开发 ARM开发,赵先生副总经理,节日福利，年终奖，餐补，带薪年假，定期体检，员工旅游，全勤奖，零食下午茶，补充医疗保险，住房补贴，加班补助，五险一金,https://www.zhipin.com/job_detail/9f0a16108191ee6a1nZ_09m5ElJR.html
C，C++语言工程师,C,深圳·福田区·车公庙,4000,6000,在校,本科,派纳斯科技/panath,计算机软件未融资0-20人,网络 Linux C/C++,李先生创始人, ,https://www.zhipin.com/job_detail/05a45fa044ba597b1nN60ti8GFQ~.html
C，C++语言工程师,C,上海·浦东新区·张江,5000,10000,3-5,本科,兴业数金,互联网不需要融资1000-9999人,银行 核心系统,钱先生招聘者,加班补助，节日福利，通讯补贴，年终奖，五险一金，带薪年假，免费班车，定期体检，餐补，补充医疗保险,https://www.zhipin.com/job_detail/42914ffc2691590633R43dS4GVQ~.html
C，C++语言工程师,C/C++,上海·长宁区·仙霞,16000,20000,3-5,本科,华存科技,移动互联网不需要融资20-99人,数据结构 多线程 网络编程 Linux Windows,陈先生招聘者,全勤奖，五险一金，股票期权，交通补助，通讯补贴，餐补，年终奖，定期体检，住房补贴，员工旅游，带薪年假,https://www.zhipin.com/job_detail/c8a6fab5bf368aea1nJy09S5F1tV.html
C，C++语言工程师,od招聘 c/c++,太原·小店区·学府街,17500,35000,经验不限,本科,华为,计算机软件不需要融资10000人以上,数据结构 分布式技术 软件工程师 架构师 c,李女士通用软件开发,股票期权，补充医疗保险，加班补助，零食下午茶，五险一金，定期体检，节日福利，年终奖，餐补，员工旅游,https://www.zhipin.com/job_detail/765996078d3dd57a1nBy3d-0EVZW.html
C，C++语言工程师,C 软件工程师,株洲,4000,9000,经验不限,学历不限,株洲三江电子,计算机硬件已上市20-99人,多线程 Socket技术 流媒体技术 MySQL,兰先生销售,带薪年假，交通补助，五险一金，全勤奖，餐补,https://www.zhipin.com/job_detail/ad7caf05ef0d996b1nB929--ElZW.html
C，C++语言工程师,C/C++、C#,惠州·惠城区·华贸,8000,10000,1-3,大专,文客网络,互联网未融资20-99人,C/C++ C#,高先生HR经理, ,https://www.zhipin.com/job_detail/94a76209191e15bb1HJ53tu1FFI~.html
C，C++语言工程师,C/C++技术员,深圳·福田区·福田保税区,4000,7000,经验不限,本科,嘉睿悦能科技,计算机软件未融资20-99人,C++ C# 视觉图像算法 C语言,黄女士人事经理,年终奖，带薪年假，零食下午茶，五险一金，员工旅游，全勤奖,https://www.zhipin.com/job_detail/b860542aed521d0e0HVy3t-_F1M~.html
C，C++语言工程师,C/C++开发工程师,青岛·崂山区·崂山风景区,19500,37916,3-5,本科,海信视像,计算机软件已上市100-499人,Socket技术 多线程 Linux Java,冯先生软件工程师,餐补，加班补助，交通补助，年终奖，定期体检，五险一金，带薪年假，节日福利,https://www.zhipin.com/job_detail/dcac0904204679631XR42dm1EFNQ.html
C，C++语言工程师,C/C++开发工程师,北京·海淀区·西北旺,14083,28166,3-5,本科,因诺微科技,通信/网络设备不需要融资100-499人,C/C++ Linux SQL 数据结构 多线程,尚女士HRD,带薪年假，定期体检，员工旅游，年终奖，节日福利，通讯补贴，五险一金,https://www.zhipin.com/job_detail/1e541fd3c404634b1XV83d68FVQ~.html
C，C++语言工程师,linux c/c++ 高级工程师,南京·建邺区·奥体,21666,32500,3-5,本科,指掌易,信息安全C轮100-499人,网络协议 Linux,李女士HRBP,带薪年假，五险一金，补充医疗保险，定期体检，零食下午茶，员工旅游，节日福利，股票期权,https://www.zhipin.com/job_detail/63a78ac9a66c5bad1nN429S1EVVV.html
